rating|progress|edition_id|year|pages|title|author|publisher|status|finished_at|cover_filename|slug|book_id
3.5|100.0|122458646|2024|80|A Chave da Virada|Marcello Niek, Bruno Raso|Casa Publicadora Brasileira|read|2025-04-22T07:04:46.000Z|https://skoob.s3.amazonaws.com/livros/122457279/A_CHAVE_DA_VIRADA_1716460319122457279SK-V11716460320B.jpg|a-chave-da-virada-122457279ed122458646.html|122457279
0.0||122266867|2021|241|Quando os mortos falam|Cláudia Lemes|AVEC Editora|want_to_read||https://skoob.s3.amazonaws.com/livros/122259972/QUANDO_OS_MORTOS_FALAM_1685214318122259972SK-V11685214319B.jpg|quando-os-mortos-falam-122259972ed122266867.html|122259972
0.0||499424|2015|320|Hamlet|William Shakespeare|Penguin-Companhia|want_to_read||https://skoob.s3.amazonaws.com/livros/885/HAMLET_1723579793885SK-V11723579796B.jpg|hamlet-885ed499424.html|885
4.0|100.0|160818|2011|416|Em Chamas (Trilogia Jogos Vorazes #2)|Suzanne Collins|Rocco|read|2025-04-15T18:04:20.000Z|https://skoob.s3.amazonaws.com/livros/144526/EM_CHAMAS_1362102330B.jpg|em-chamas-trilogia-jogos-vorazes-2-144526ed160818.html|144526
4.0|100.0|1009815|2019|192|Japão Moderno (Encyclopaedia)|Christopher Goto-Jones|L&PM|read|2025-08-08T00:08:59.000Z|https://skoob.s3.amazonaws.com/livros/1007937/JAPAO_MODERNO_15726505181007937SK1572650518B.jpg|japao-moderno-encyclopaedia-1007937ed1009815.html|1007937
0.0||439499|2014|624|Nosferatu|Joe Hill|Arqueiro|want_to_read||https://skoob.s3.amazonaws.com/livros/388286/NOSFERATU_1403636845B.jpg|nosferatu-388286ed439499.html|388286
0.0||1201|2010|320|A Estrada da Noite|Joe Hill|Sextante|want_to_read||https://skoob.s3.amazonaws.com/livros/922/A_ESTRADA_DA_NOITE_1230759633B.jpg|a-estrada-da-noite-922ed1201.html|922
0.0|100.0|634847|2017|64|Buracos negros|Stephen Hawking|Intrínseca|read||https://skoob.s3.amazonaws.com/livros/633468/BURACOS_NEGROS_1481101703633468SK1481101704B.jpg|buracos-negros-633468ed634847.html|633468
0.0||122374297|2023|352|Um por um|Ruth Ware|Rocco|want_to_read||https://skoob.s3.amazonaws.com/livros/122366947/UM_POR_UM_1699017614122366947SK-V11699017615B.jpg|um-por-um-122366947ed122374297.html|122366947
0.0||440114|2012|105|The Elements of Style|William Strunk Jr., E. B. White|The Elements of Style Press|want_to_read||https://skoob.s3.amazonaws.com/livros/47577/THE_ELEMENTS_OF_STYLE_1399685983B.jpg|the-elements-of-style-47577ed440114.html|47577
0.0||855809|2019|496|O Silmarillion|J. R. R. Tolkien|HarperCollins Brasil|want_to_read||https://skoob.s3.amazonaws.com/livros/314/O_SILMARILLION_2988060636B.jpg|o-silmarillion-314ed855809.html|314
0.0|18.0|476101|2015|592|A guerra dos tronos (Crônicas do Gelo e Fogo #1)|George R. R. Martin|Leya|reading||https://skoob.s3.amazonaws.com/livros/16048/A_GUERRA_DOS_TRONOS_144987398816048SK1449873988B.jpg|a-guerra-dos-tronos-cronicas-do-gelo-e-fogo-1-16048ed476101.html|16048
0.0||357447|2014|480|Doutor Sono (O Iluminado #2)|Stephen King|Suma de Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/319185/DOUTOR_SONO_1636472591319185SK-V11636472613B.jpg|doutor-sono-o-iluminado-2-319185ed357447.html|319185
0.0||885788|2019|336|O Hobbit|J. R. R. Tolkien|HarperCollins Brasil|want_to_read||https://skoob.s3.amazonaws.com/livros/30785/O_HOBBIT_172315233630785SK-V11723152337B.jpg|o-hobbit-30785ed885788.html|30785
0.0||1112450|2020|320|Verity|Colleen Hoover|Galera Record|want_to_read||https://skoob.s3.amazonaws.com/livros/1103675/VERITY_17186815211103675SK-V11718681527B.jpg|verity-1103675ed1112450.html|1103675
5.0|100.0|498254|2015|256|Sobre a escrita|Stephen King|Suma|read|2025-03-25T21:03:02.000Z|https://skoob.s3.amazonaws.com/livros/439740/SOBRE_A_ESCRITA_1663385416439740SK-V11663385417B.jpg|sobre-a-escrita-439740ed498254.html|439740
4.5|100.0|367733|2013|464|Salem|Stephen King|Suma|read|2025-04-24T09:04:45.000Z|https://skoob.s3.amazonaws.com/livros/1655/b5b92aef299a4830af27857155eb65a1.jpg|salem-1655ed367733.html|1655
0.0||122346164|2023|264|Era apenas um presente para o meu irmão|Bruno Ribeiro|Todavia|want_to_read||https://skoob.s3.amazonaws.com/livros/122340297/ERA_APENAS_UM_PRESENTE_PARA_O__1689344434122340297SK-V11689344435B.jpg|era-apenas-um-presente-para-o-meu-irmao-122340297ed122346164.html|122340297
0.0||765|2014|567|O Rei do Inverno (As Crônicas de Artur #1)|Bernard Cornwell|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/583/AS_CRONICAS_DE_ARTUR__VOLUME__1637279329583SK-V11637279344B.jpg|o-rei-do-inverno-as-cronicas-de-artur-1-583ed765.html|583
0.0||936|2004|444|O Arqueiro (A Busca do Graal #1)|Bernard Cornwell|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/715/O_ARQUEIRO_1485988337715SK1485988337B.jpg|o-arqueiro-a-busca-do-graal-1-715ed936.html|715
0.0||367519|2013|392|Trono de Vidro (Trono de Vidro #1)|Sarah J. Maas|Galera Record|want_to_read||https://skoob.s3.amazonaws.com/livros/328079/TRONO_DE_VIDRO_1619649980328079SK-V11619649985B.jpg|trono-de-vidro-trono-de-vidro-1-328079ed367519.html|328079
3.5|100.0|391787|2012|72|O Curioso Caso de Benjamin Button|F. Scott Fitzgerald|Dracaena|read|2025-03-16T22:03:42.000Z|https://skoob.s3.amazonaws.com/livros/10816/O_CURIOSO_CASO_DE_BENJAMIN_BUTTON_1296249757B.jpg|o-curioso-caso-de-benjamin-button-10816ed391787.html|10816
0.0||783138|2018|352|Eu Terei Sumido Na Escuridão|Michelle McNamara|Vestígio|want_to_read||https://skoob.s3.amazonaws.com/livros/778484/EU_TEREI_SUMIDO_NA_ESCURIDAO_1526424530778484SK1526424531B.jpg|eu-terei-sumido-na-escuridao-778484ed783138.html|778484
4.0|100.0|12011074|2015|354|Harry Potter e a Câmara Secreta (Harry Potter #2)|J.K. Rowling|Pottermore Publishing|read|2025-03-24T01:03:51.000Z|https://skoob.s3.amazonaws.com/livros/357/HARRY_POTTER_E_A_CAMARA_SECRET_1655172268357SK-V11655172280B.jpg|harry-potter-e-a-camara-secreta-harry-potter-2-357ed12011074.html|357
0.0||593411|2017|320|Coração Satânico|William Hjortsberg|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/4395/CORACAO_SATANICO_14930701814395SK1493070181B.jpg|coracao-satanico-4395ed593411.html|4395
0.0||571830|2016|320|O Nazista e o Psiquiatra|Jack El-Hai|Planeta|want_to_read||https://skoob.s3.amazonaws.com/livros/571190/O_NAZISTA_E_O_PSIQUIATRA_1457743513571190SK1457743513B.jpg|o-nazista-e-o-psiquiatra-571190ed571830.html|571190
0.0||805795|2018|272|Como as democracias morrem|Steven Levitsky|Zahar|want_to_read||https://skoob.s3.amazonaws.com/livros/802020/COMO_AS_DEMOCRACIAS_MORREM_1534213751802020SK1534213751B.jpg|como-as-democracias-morrem-802020ed805795.html|802020
4.5|100.0|768444|2018|406|A Sabedoria dos Psicopatas|Kevin Dutton|Record|read|2026-07-08T16:50:37.028Z|https://skoob.s3.amazonaws.com/livros/764584/A_SABEDORIA_DOS_PSICOPATAS_1521140380764584SK1521140380B.jpg|a-sabedoria-dos-psicopatas-764584ed768444.html|764584
0.0||882959|2019|288|Laranja mecânica|Anthony Burgess|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/1194/LARANJA_MECANICA_16333972741194SK-V11633397444B.jpg|laranja-mecanica-1194ed882959.html|1194
0.0||584137|2016|256|O Menino que Desenhava Monstros|Keith Donohue|DarkSide® Books|want_to_read||https://skoob.s3.amazonaws.com/livros/582587/O_MENINO_QUE_DESENHAVA_MONSTRO_1463293656582587SK1463293656B.jpg|o-menino-que-desenhava-monstros-582587ed584137.html|582587
0.0||3474|2009|240|Fundação (Trilogia da Fundação #1)|Isaac Asimov|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/2668/FUNDACAO_14297310452668SK1429731045B.jpg|fundacao-trilogia-da-fundacao-1-2668ed3474.html|2668
0.0||14268|1979|384|Escolha a Catástrofe|Isaac Asimov|Círculo do Livro|want_to_read||https://skoob.s3.amazonaws.com/livros/12898/ESCOLHA_A_CATASTROFE_1233940308B.jpg|escolha-a-catastrofe-12898ed14268.html|12898
0.0||2258|2006|304|O Porco Filósofo|Julian Baggini|Relume Dumará|want_to_read||https://skoob.s3.amazonaws.com/livros/1675/O_PORCO_FILOSOFO_1244256324B.jpg|o-porco-filosofo-1675ed2258.html|1675
0.0||673040|2017|320|Piano Vermelho|Josh Malerman|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/671143/PIANO_VERMELHO_1496872981671143SK1496872981B.jpg|piano-vermelho-671143ed673040.html|671143
0.0||456029|2003|318|Como fazer amigos e influenciar pessoas|Dale Carnegie|Companhia Editora Nacional|want_to_read||https://skoob.s3.amazonaws.com/livros/774/COMO_FAZER_AMIGOS_E_INFLUENCIAR_PESSOAS_1405701473B.jpg|como-fazer-amigos-e-influenciar-pessoas-774ed456029.html|774
0.0||697982|2017|191|Triste Fim de Policarpo Quaresma (Prazer de Ler)|Lima Barreto|Edições Câmara|want_to_read||https://skoob.s3.amazonaws.com/livros/695/TRISTE_FIM_DE_POLICARPO_QUARES_1500348688695SK1500348689B.jpg|triste-fim-de-policarpo-quaresma-prazer-de-ler-695ed697982.html|695
0.0||709081|2017|104|Iracema (Prazer de Ler)|José de Alencar|Edições Câmara|want_to_read||https://skoob.s3.amazonaws.com/livros/354/IRACEMA_1503542008354SK1503542011B.jpg|iracema-prazer-de-ler-354ed709081.html|354
0.0||550878|2016|187|Demian|Hermann Hesse|Record|want_to_read||https://skoob.s3.amazonaws.com/livros/1420/DEMIAN_14521026441420SK1452102644B.jpg|demian-1420ed550878.html|1420
0.0||891043|2019|320|Medicina dos Horrores|Lindsey Fitzharris|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/884614/MEDICINA_DOS_HORRORES_1561265195884614SK1561265195B.jpg|medicina-dos-horrores-884614ed891043.html|884614
0.0||672787|2017|266|Na Escuridão da Mente| Paul Tremblay |Bertrand Brasil|want_to_read||https://skoob.s3.amazonaws.com/livros/670894/NA_ESCURIDAO_DA_MENTE_1491845710670894SK1491845711B.jpg|na-escuridao-da-mente-670894ed672787.html|670894
0.0||1163548|2017|338|A mulher na cabine 10 (eBook)|Ruth Ware|Rocco Digital|want_to_read||https://skoob.s3.amazonaws.com/livros/722469/A_MULHER_NA_CABINE__4233230713B.jpg|a-mulher-na-cabine-10-ebook-722469ed1163548.html|722469
0.0||862584|2018|304|Lost in Math|Sabine Hossenfelder|Basic Books|want_to_read||https://skoob.s3.amazonaws.com/livros/858036/LOST_IN_MATH_1551052562858036SK1551052562B.jpg|lost-in-math-858036ed862584.html|858036
0.0||608069|2016|160|A Quarta Revolução Industrial|Klaus Schwab|Edipro|want_to_read||https://skoob.s3.amazonaws.com/livros/607887/A_QUARTA_REVOLUCAO_INDUSTRIAL_1517363698607887SK1517363698B.jpg|a-quarta-revolucao-industrial-607887ed608069.html|607887
0.0||11683180|2020|472|Sapiens|Yuval Noah Harari|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/439373/SAPIENS_1625195409439373SK-V11625195416B.jpg|sapiens-439373ed11683180.html|439373
0.0||28732|2006|512|O mundo assombrado pelos demônios|Carl Sagan|Companhia de Bolso|want_to_read||https://skoob.s3.amazonaws.com/livros/140/O_MUNDO_ASSOMBRADO_PELOS_DEMON_1722998012140SK-V11722998014B.jpg|o-mundo-assombrado-pelos-demonios-140ed28732.html|140
0.0||454461|2014|400|Como Criar Uma Mente|Ray Kurzweil|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/401081/COMO_CRIAR_UMA_MENTE_1405036624B.jpg|como-criar-uma-mente-401081ed454461.html|401081
0.0||700680|2017|192|Astrofísica Para Apressados|Neil deGrasse Tyson|Editora Planeta|want_to_read||https://skoob.s3.amazonaws.com/livros/697347/ASTROFISICA_PARA_APRESSADOS_1501038540697347SK1501038541B.jpg|astrofisica-para-apressados-697347ed700680.html|697347
0.0||432254|2014|328|De que é feito o Universo?|Richard Panek|Zahar|want_to_read||https://skoob.s3.amazonaws.com/livros/382199/DE_QUE_E_FEITO_O_UNIVERSO_1396118401B.jpg|de-que-e-feito-o-universo-382199ed432254.html|382199
0.0||2259|2005|544|Breve história de quase tudo|Bill Bryson|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/1676/BREVE_HISTORIA_DE_QUASE_TUDO_1375029346B.jpg|breve-historia-de-quase-tudo-1676ed2259.html|1676
0.0||768315|2018|432|21 lições para o século 21|Yuval Noah Harari|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/764453/21_LICOES_PAR_AO_SECULO_21_1595967547764453SK1595967553B.jpg|21-licoes-para-o-seculo-21-764453ed768315.html|764453
0.0|100.0|921141|2019|378|A corrente|Adrian McKinty|Editora Record|read||https://skoob.s3.amazonaws.com/livros/914737/A_CORRENTE_1700532612914737SK-V11700532614B.jpg|a-corrente-914737ed921141.html|914737
4.5|100.0|486527|2015|256|Uma breve história do tempo|Stephen Hawking|Intrínseca|read|2026-07-23T21:22:02.166Z|https://skoob.s3.amazonaws.com/livros/3708/UMA_BREVE_HISTORIA_DO_TEMPO__14203173293708SK1420317329B.jpg|uma-breve-historia-do-tempo-3708ed486527.html|3708
0.0||514977|2015|384|Origens|Neil deGrasse Tyson|Editora Planeta|want_to_read||https://skoob.s3.amazonaws.com/livros/454675/ORIGENS_1452393311454675SK1452393311B.jpg|origens-454675ed514977.html|454675
0.0||11591989|2019|61|Os Mortos (Grandes Clássicos)| James Joyce|Lebooks Editora|want_to_read||https://skoob.s3.amazonaws.com/livros/1231504/6fa1bd964dfe8a2316cc7ba115ed113cB.jpg|os-mortos-grandes-classicos-1231504ed11591989.html|1231504
0.0||11614544|2015|239|Mais Esperto que o Diabo (E-Book)|Napoleon Hill|Citadel Grupo Editorial|want_to_read||https://skoob.s3.amazonaws.com/livros/1255186/MAIS_ESPERTO_QUE_O_DIABO_O_MI_15936460861255186SK1593646087B.jpg|mais-esperto-que-o-diabo-e-book-1255186ed11614544.html|1255186
2.5|100.0|1003454|2019|192|Cresça 1% ao dia|Fernão Battistoni|Buzz|read|2026-05-22T17:15:32.237Z|https://skoob.s3.amazonaws.com/livros/1001677/CRESCA_1E_AO_DIA_15719367611001677SK1571936762B.jpg|cresca-1-ao-dia-1001677ed1003454.html|1001677
0.0||571374|2016|328|Estatística|Charles Wheelan|Zahar|want_to_read||https://skoob.s3.amazonaws.com/livros/570718/ESTATISTICA_1457543525570718SK1457543525B.jpg|estatistica-570718ed571374.html|570718
0.0||11975180|2021|66|Garotos Mortos Não Contam Segredos (Garotos Mortos #1)|Mark Miller|Mark Miller LTDA.|want_to_read||https://skoob.s3.amazonaws.com/livros/11984042/GAROTOS_MORTOS_NAO_CONTAM_SEGR_162958633711984042SK-V11629586339B.jpg|garotos-mortos-nao-contam-segredos-garotos-mortos-1-11984042ed11975180.html|11984042
3.5|100.0|11663220|2020|22|O homem que sabia javanês|Lima Barreto|Itapuca|read|2025-03-10T18:03:05.000Z|https://skoob.s3.amazonaws.com/livros/11645843/ac8d6bc9cc182c2038588364bea2e1beB.jpg|o-homem-que-sabia-javanes-11645843ed11663220.html|11645843
4.0|100.0|741160|2017|69|A Arte de Ter Razão. 38 Estratagemas|Arthur Schopenhauer|Vozes|read|2025-03-11T22:03:00.000Z|https://skoob.s3.amazonaws.com/livros/738551/161e61144b952fae1092065af54c386bB.jpg|a-arte-de-ter-razao-38-estratagemas-738551ed741160.html|738551
4.0|100.0|122221348|2023|296|A Longa Marcha (Os Livros de Bachman #1)|Stephen King|Suma|read|2025-05-26T01:05:03.000Z|https://skoob.s3.amazonaws.com/livros/84157/A_LONGA_MARCHA_166563590312246603SK-V11665635903B.jpg|a-longa-marcha-os-livros-de-bachman-1-84157ed122221348.html|84157
0.0|27.0|355150|2013|416|Sombras da noite|Stephen King|Suma|reading||https://skoob.s3.amazonaws.com/livros/1064/SOMBRAS_DA_NOITE_16632155001064SK-V11663215501B.jpg|sombras-da-noite-1064ed355150.html|1064
0.0||965036|2019|604|A Sociedade do Anel (O Senhor dos Anéis #1)|J.R.R Tolkien|HarperCollins Brasil|want_to_read||https://skoob.s3.amazonaws.com/livros/13988/A_SOCIEDADE_DO_ANEL_2266617352B.jpg|a-sociedade-do-anel-o-senhor-dos-aneis-1-13988ed965036.html|13988
0.0||685213|2017|384|Mindhunter|John Douglas|Intrínseca|want_to_read||https://skoob.s3.amazonaws.com/livros/682797/MINDHUNTER_1503778263682797SK1503778263B.jpg|mindhunter-682797ed685213.html|682797
5.0|100.0|11801138|2021|192|Depois|Stephen King|Suma|read|2025-03-09T19:03:03.000Z|https://skoob.s3.amazonaws.com/livros/11799948/DEPOIS_162667596611799948SK-V11626675967B.jpg|depois-11799948ed11801138.html|11799948
0.0||370561|2013|1248|A dança da morte|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/2027/A_DANCA_DA_MORTE_16632133522027SK-V11663213354B.jpg|a-danca-da-morte-2027ed370561.html|2027
0.0||11683328|2020|656|Trocas macabras (Biblioteca Stephen King)|Stephen King|Suma|want_to_read||https://skoob.s3.amazonaws.com/livros/8734/TROCAS_MACABRAS_16334873888734SK-V11633487393B.jpg|trocas-macabras-biblioteca-stephen-king-8734ed11683328.html|8734
0.0||347|2004|432|O Código Da Vinci (Robert Langdon #2)|Dan Brown|Sextante|want_to_read||https://skoob.s3.amazonaws.com/livros/248/O_CODIGO_DA_VINCI_1244377694B.jpg|o-codigo-da-vinci-robert-langdon-2-248ed347.html|248
4.0|100.0|11680840|2015|312|Harry Potter e a Pedra Filosofal (Harry Potter #1)|J.K. Rowling|Pottermore Publishing|read|2025-03-05T23:03:48.000Z|https://skoob.s3.amazonaws.com/livros/108/HARRY_POTTER_E_A_PEDRA_FILOSOF_1671424548108SK-V11671424560B.jpg|harry-potter-e-a-pedra-filosofal-harry-potter-1-108ed11680840.html|108
0.0||673523|2017|680|Duna (Crônicas de Duna #1)|Frank Hebert|Aleph|want_to_read||https://skoob.s3.amazonaws.com/livros/2278/DUNA_14922665702278SK1492266571B.jpg|duna-cronicas-de-duna-1-2278ed673523.html|2278
0.0||122417542|2024|352|Uma família feliz|Raphael Montes|Companhia das Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/122414997/UMA_FAMILIA_FELIZ_1706015871122414997SK-V11706015872B.jpg|uma-familia-feliz-122414997ed122417542.html|122414997
5.0|100.0|690354|2017|430|Suicidas|Raphael Montes|Companhia das Letras|read|2025-06-12T21:06:21.000Z|https://skoob.s3.amazonaws.com/livros/253528/SUICIDAS_1498927512253528SK1498927512B.jpg|suicidas-253528ed690354.html|253528
0.0||122422356|2023|384|Projetando sistemas de Machine Learning|Chip Huyen|Altabooks|want_to_read||https://skoob.s3.amazonaws.com/livros/122419517/PROJETANDO_SISTEMAS_DE_MACHINE_1707144771122419517SK-V11707144772B.jpg|projetando-sistemas-de-machine-learning-122419517ed122422356.html|122419517
4.0|100.0|122562340|2023|322|Como Fazer Grandes Coisas|Bent Flyvbjerg, Dan Gardner|&#8206; Citadel Editora|read|2025-06-26T18:06:58.000Z|https://skoob.s3.amazonaws.com/livros/122429168/COMO_FAZER_GRANDES_COISAS_1743084710122429168SK-V11743084710B.jpg|como-fazer-grandes-coisas-122429168ed122562340.html|122429168
0.0||11932628|2021|544|Crime e Castigo|Fiódor Dostoiévski|Pé da letra|want_to_read||https://skoob.s3.amazonaws.com/livros/219/CRIME_E_CASTIGO_216202327B.jpg|crime-e-castigo-219ed11932628.html|219
3.5|100.0|949738|2018|224|Do mil ao milhão. Sem cortar o cafezinho|Thiago Nigro|HarperCollins Brasil|read|2025-02-21T00:02:32.000Z|https://skoob.s3.amazonaws.com/livros/814827/DO_MIL_AO_MILHO_SEM_CORTAR_O_CAFEZINHO_290334372B.jpg|do-mil-ao-milhao-sem-cortar-o-cafezinho-814827ed949738.html|814827
4.0|100.0|674848|2017|264|Entendendo Algoritmos|Aditya Y. Bhargava|Novatec|read|2024-01-18T03:00:00.000Z|https://skoob.s3.amazonaws.com/livros/672865/ENTENDENDO_ALGORITMOS_1492540256672865SK1492540256B.jpg|entendendo-algoritmos-672865ed674848.html|672865
4.5|100.0|375484|2013|192|Um estudo em vermelho (Clássicos Zahar)|Arthur Conan Doyle|Zahar|read|2025-02-17T22:02:07.000Z|https://skoob.s3.amazonaws.com/livros/587/UM_ESTUDO_EM_VERMELHO_1538688716587SK1538688718B.jpg|um-estudo-em-vermelho-classicos-zahar-587ed375484.html|587
0.0||11693073|2021|176|Estados Unidos (História na Universidade #14)|Vitor Izecksohn|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/11677411/ESTADOS_UNIDOS_161229890811677411SK-V11612298908B.jpg|estados-unidos-historia-na-universidade-14-11677411ed11693073.html|11677411
0.0||868771|2019|160|História Medieval (História na Universidade)|Marcelo Cândido da Silva|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/863771/HISTORIA_MEDIEVAL_1553177506863771SK1553177506B.jpg|historia-medieval-historia-na-universidade-863771ed868771.html|863771
4.0|100.0|11616264|2020|144|Práticas de pesquisa em história (História na Universidade #13)|Tania Regina de Luca|Contexto|read|2025-02-28T03:02:33.000Z|https://skoob.s3.amazonaws.com/livros/1256977/PRATICAS_DE_PESQUISA_EM_HISTOR_15938927761256977SK1593892776B.jpg|praticas-de-pesquisa-em-historia-historia-na-universidade-13-1256977ed11616264.html|1256977
0.0||122403989|2024|256|História Ibérica (História na Universidade #16)|Ana Nemi|Editora Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/122402248/HISTORIA_IBERICA_1703249611122402248SK-V11703249612B.jpg|historia-iberica-historia-na-universidade-16-122402248ed122403989.html|122402248
0.0||122348075|2023|160|História da Ásia (História na Universidade #15)|Fernando Pureza|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/122342103/HISTORIA_DA_SIA_1689799464122342103SK-V11689799465B.jpg|historia-da-asia-historia-na-universidade-15-122342103ed122348075.html|122342103
0.0||445141|2014|208|História da América Latina|Maria Lígia Prado|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/393267/HISTORIA_DA_AMERICA_LATINA_1401218235B.jpg|historia-da-america-latina-393267ed445141.html|393267
0.0||433831|2014|192|História da África|José Rivair Macedo|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/383476/HISTORIA_DA_FRICA_1527454678383476SK1527454679B.jpg|historia-da-africa-383476ed433831.html|383476
0.0||428796|2021|158|História moderna (HISTÓRIA NA UNIVERSIDADE)|Paulo Miceli|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/379283/HISTORIA_MODERNA_1394502927B.jpg|historia-moderna-historia-na-universidade-379283ed428796.html|379283
0.0||551438|2015|160|História do Brasil Contemporâneo (História na Universidade)|Carlos Fico|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/541937/HISTORIA_DO_BRASIL_CONTEMPORAN_1450226485541937SK1450226485B.jpg|historia-do-brasil-contemporaneo-historia-na-universidade-541937ed551438.html|541937
0.0||11616259|2020|160|História Contemporânea 2 (História na Universidade #13)|Marcos Napolitano|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/1256972/HISTORIA_CONTEMPORANEA_15938925561256972SK1593892557B.jpg|historia-contemporanea-2-historia-na-universidade-13-1256972ed11616259.html|1256972
0.0||704831|2017|176|História Contemporânea (História na Universidade)|Luís Edmundo Moraes|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/703749/HISTORIA_CONTEMPORANEA_1502297919703749SK1502297920B.jpg|historia-contemporanea-historia-na-universidade-703749ed704831.html|703749
0.0||358116|2013|176|História Antiga|Norberto Luiz Guarinello|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/319767/HISTORIA_ANTIGA_1367341190B.jpg|historia-antiga-319767ed358116.html|319767
0.0||749666|2018|200|Grécia e Roma|Pedro Paulo Funari|Contexto|want_to_read||https://skoob.s3.amazonaws.com/livros/746658/GRECIA_E_ROMA_1515782064746658SK1515782065B.jpg|grecia-e-roma-746658ed749666.html|746658
4.0|100.0|654574|2016|96|A Escravidão no Brasil (Nova Edição)|Jaime Pinsky|Contexto|read|2025-02-22T01:02:30.000Z|https://skoob.s3.amazonaws.com/livros/14995/ESCRAVIDO_NO_BRASIL_4199706214B.jpg|a-escravidao-no-brasil-nova-edicao-14995ed654574.html|14995
0.0||586156|2016|352|Achados e Perdidos (Bill Hodges #2)|Stephen King|Suma de Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/584509/ACHADOS_E_PERDIDOS_1463492037584509SK1463492037B.jpg|achados-e-perdidos-bill-hodges-2-584509ed586156.html|584509
0.0||429202|2016|400|Mr. Mercedes (Bill Hodges #1)|Stephen King|Suma de Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/379602/MR_MERCEDES_1454350725379602SK1454350725B.jpg|mr-mercedes-bill-hodges-1-379602ed429202.html|379602
0.0||595749|2016|344|Último Turno (Bill Hodges #3)|Stephen King|Suma de Letras|want_to_read||https://skoob.s3.amazonaws.com/livros/594493/LTIMO_TURNO_1467460666594493SK1467460666B.jpg|ultimo-turno-bill-hodges-3-594493ed595749.html|594493
4.0|100.0|640365|2016|442|Data Science do Zero|Joel Grus|Alta Books|read|2025-07-25T20:07:14.000Z|https://skoob.s3.amazonaws.com/livros/638730/DATA_SCIENCE_DO_ZERO_1514551161638730SK1514551161B.jpg|data-science-do-zero-638730ed640365.html|638730
0.0||1042514|2019|272|Machine Learning - Guia de Referência Rápida|Matt Harrison|Novatec Editora|want_to_read||https://skoob.s3.amazonaws.com/livros/1040045/MACHINE_LEARNING__GUIA_DE_REF_15765937921040045SK1576593793B.jpg|machine-learning-guia-de-referencia-rapida-1040045ed1042514.html|1040045
4.5|100.0|1043649|2019|576|Mãos à Obra: Aprendizado de Máquina com Scikit-Learn & TensorFlow|Aurélien Géron|Alta Books|read|2023-12-03T00:00:00.000Z|https://skoob.s3.amazonaws.com/livros/1041172/ca826bed03073168e2bf83372d34a154B.jpg|maos-a-obra-aprendizado-de-maquina-com-scikit-learn-e-tensorflow-1041172ed1043649.html|1041172
4.0|100.0|296608|2012|160|Introdução às Expressões Regulares|Introdução às Expressões Regulares|Novatec Editora|read|2025-02-06T00:02:12.000Z|https://skoob.s3.amazonaws.com/livros/264545/INTRODUCAO_AS_EXPRESSOES_REGULARES_1346957087B.jpg|introducao-as-expressoes-regulares-264545ed296608.html|264545
4.0|100.0|376317|2013|416|1889|Laurentino Gomes|Globo Livros|read|2025-11-20T04:15:30.054Z|https://skoob.s3.amazonaws.com/livros/335692/1889_1509036626335692SK1509036627B.jpg|1889-335692ed376317.html|335692
3.5|100.0|122494079|2024|288|Engenharia de Software para Cientistas de Dados|Catherine Nelson|Novatec Editora|read|2025-07-14T02:07:07.000Z|https://skoob.s3.amazonaws.com/livros/122493630/ENGENHARIA_DE_SOFTWARE_PARA_CI_1724777457122493630SK-V11724777457B.jpg|engenharia-de-software-para-cientistas-de-dados-122493630ed122494079.html|122493630
